name,designation,ra,ra_err,dec,dec_err,w1_mean,w1_mean_err,w1_median,w1_median_err,w1_min,w1_min_err,w1_max,w1_max_err,w1_snr,w1_snr_min,w1_snr_max,w1_num_pts,w1_epochs,w1_amplitude,w1_var_ratio,w1_mean_median,w1_M_value,w1_fap,w1_sde,w1_power,w1_mean_power,w1_median_power,w1_period,w1_baseline,w1_sigp,w1_in_sigp,w1_brighter_sigp,w1_fainter_sigp,w2_mean,w2_mean_err,w2_median,w2_median_err,w2_min,w2_min_err,w2_max,w2_max_err,w2_snr,w2_snr_min,w2_snr_max,w2_num_pts,w2_epochs,w2_amplitude,w2_var_ratio,w2_mean_median,w2_M_value,w2_fap,w2_sde,w2_power,w2_mean_power,w2_median_power,w2_period,w2_baseline,w2_sigp,w2_in_sigp,w2_brighter_sigp,w2_fainter_sigp,delta_time,cadence,epochs,mean_offset,qual_flag,pmra,pmra_err,pmdec,pmdec_err,wiseview
1131562121144696960,J091914.62+772349.27,139.810765,0.291468,77.396938,0.331862,14.918,0.101,14.918,0.096,14.606,0.069,15.277,0.246,11.178,4.4,15.7,454,22,0.671,0.99,0.0,0.535,0.017,11.08,0.0530723006789315,0.0045244196851723,0.0034383900792378,0.0109669073381675,14.879,0.109,61.39,12.15,24.95,14.888,0.337,14.881,0.337,14.163,0.125,15.635,0.542,3.067,-0.9,8.7,459,22,1.472,0.87,0.007,0.512,0.028,10.21,0.0671620680533767,0.0065403940353725,0.0051887432348459,0.0103164456042887,14.94,0.328,74.4,16.27,8.89,4942.273,0.066,22,0.3891596656560893,BB,-40.06858243019308,0.02423951,-106.73554507338856,0.030462725,http://byw.tools/wiseview#ra=139.8109163&dec=77.3970193&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1019066134409191936,J091950.99+505122.94,139.96248,0.310431,50.856372,0.348181,14.971,0.106,14.97,0.1,14.69,0.075,15.312,0.215,10.52,5.1,14.5,314,22,0.622,0.92,0.001,0.55,0.0,13.73,0.0919093388017001,0.0065481590768726,0.0050430683684662,0.0153349386247982,14.962,0.113,70.35,13.56,15.14,14.794,0.323,14.799,0.323,13.824,0.145,15.557,0.528,3.263,-1.7,7.5,316,22,1.733,0.85,-0.005,0.437,0.002,10.82,0.1032601265946771,0.0096178777748685,0.0076532474337692,0.0102161146097242,14.757,0.303,70.66,11.36,17.67,4948.049,0.066,22,0.4124870058252932,BB,10.386151069458318,0.8839208,-21.48517435215553,0.6588385,http://byw.tools/wiseview#ra=139.9624785&dec=50.8563731&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1121192730060923264,J092038.34+734713.04,140.159841,0.062967,73.786962,0.06974,12.499,0.027,12.498,0.026,12.396,0.022,12.593,0.036,41.219,29.9,48.3,410,21,0.197,1.0,0.001,0.482,0.004,11.99,0.05724130622704,0.0046295333725721,0.0035730134204646,0.0612805525465425,12.497,0.034,70.81,11.0,16.27,12.34,0.046,12.342,0.044,12.166,0.034,12.512,0.128,23.989,8.5,32.0,411,21,0.346,1.0,-0.002,0.491,0.001,14.46,0.0745476888521803,0.0049796727298292,0.0037835991063196,0.0148957727869398,12.336,0.059,72.25,11.48,14.59,4942.069,0.066,21,0.117219181544131,BB,25.645830767469665,0.14051192,-0.7162965638331378,0.17888184,http://byw.tools/wiseview#ra=140.1597593&dec=73.7869548&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1039980941513058560,J092102.19+614007.19,140.259123,0.226411,61.668657,0.254245,14.561,0.079,14.556,0.075,14.282,0.058,14.873,0.176,14.184,6.2,18.7,337,21,0.591,0.85,0.005,0.536,0.0,16.84,0.0996384278744896,0.005747014287671,0.0043370072418556,0.0217260725437305,14.519,0.086,57.18,9.97,31.67,14.693,0.289,14.681,0.278,13.925,0.15,15.551,0.536,3.927,-0.5,7.2,340,21,1.626,0.95,0.012,0.535,0.01,10.79,0.0713425230390098,0.0063915445576103,0.0049326248083416,0.0973389157794529,14.657,0.279,66.86,13.2,19.65,4941.5,0.066,21,0.3302612942554367,BB,9.121713851680814,0.36566228,5.5741687998456655,0.36785588,http://byw.tools/wiseview#ra=140.2591407&dec=61.6686631&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5424099187209733120,J092139.17-442121.84,140.413209,0.114645,-44.356055,0.12889,13.497,0.043,13.496,0.042,13.303,0.035,13.676,0.069,25.639,15.7,31.4,417,22,0.373,0.8,0.001,0.483,0.004,11.78,0.0607941648100378,0.0048611499312258,0.0036573560056164,0.034376038813611,13.487,0.048,58.84,15.58,22.56,13.509,0.11,13.494,0.103,13.17,0.076,13.891,0.225,10.315,4.8,14.4,420,22,0.721,0.97,0.015,0.551,0.002,13.52,0.0651422241929178,0.0046692499964832,0.0035534540350027,0.0134776644546678,13.471,0.114,63.26,9.3,25.12,4940.436,0.066,22,0.2558720298982604,BB,18.65715530884717,0.36763188,-36.00203242403327,0.38948503,http://byw.tools/wiseview#ra=140.4132097&dec=-44.3560667&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
694086540603153920,J092212.17+264305.21,140.550735,0.264978,26.718067,0.29817,14.666,0.091,14.66,0.086,14.311,0.058,14.984,0.245,12.373,4.4,18.6,268,22,0.673,0.9,0.006,0.481,0.003,11.35,0.0964487852264165,0.0081862823061552,0.0063018586613099,0.0335176577333449,14.647,0.092,63.14,12.77,21.9,14.468,0.264,14.469,0.253,13.59,0.139,15.067,0.514,4.204,-1.5,7.8,274,22,1.477,0.99,-0.001,0.405,0.006,10.62,0.1015950531466663,0.0090265229392204,0.0068156459105708,0.0222404995752825,14.511,0.233,63.87,20.8,15.33,4941.282,0.13,22,0.3397786854134491,BB,22.809539709200774,0.96800554,-71.14089279792404,0.8122091,http://byw.tools/wiseview#ra=140.5507231&dec=26.7181134&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1026193615456477824,J092236.20+580053.97,140.650808,0.072011,58.014978,0.080203,12.712,0.029,12.711,0.028,12.621,0.024,12.799,0.041,37.777,26.2,44.5,335,21,0.178,0.81,0.001,0.494,0.0,14.67,0.0941860369575216,0.0061447717856381,0.0046421674613805,0.0125215925426771,12.712,0.037,78.84,9.86,8.41,12.777,0.063,12.77,0.06,12.588,0.045,12.957,0.166,17.774,6.5,24.0,337,21,0.369,0.88,0.007,0.507,0.006,12.42,0.0722683861283919,0.0054613479253813,0.0040666077306814,0.0108762293650374,12.784,0.072,71.88,14.2,11.59,4941.324,0.066,21,0.1142309069824521,BB,-16.828406548542475,0.12998319,-22.43324834488748,0.118107766,http://byw.tools/wiseview#ra=140.6508447&dec=58.0149926&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5744791750817032832,J092238.00-075808.59,140.65831,0.272854,-7.969064,0.311241,14.756,0.095,14.744,0.089,14.463,0.068,15.103,0.229,11.782,4.7,16.0,271,22,0.64,0.89,0.012,0.561,0.007,11.32,0.0837901704597443,0.0071647300557372,0.0055323741233275,1.184784397102002,14.737,0.097,61.96,13.41,22.83,14.658,0.298,14.626,0.288,13.89,0.155,15.369,0.541,3.716,0.2,7.0,274,22,1.479,0.97,0.032,0.502,0.007,10.53,0.0854020985962448,0.0077487248239271,0.0059538494407129,0.0146033320035475,14.602,0.272,68.12,10.51,20.65,4940.66,0.13,22,0.3709091515910958,BB,4.511703981501941,0.44897673,-20.080907446327583,0.4445123,http://byw.tools/wiseview#ra=140.658317&dec=-7.9690524&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
593922646219984128,J092310.35+121557.28,140.793108,0.570593,12.265892,0.641357,15.724,0.21,15.724,0.193,15.076,0.118,16.397,0.489,5.57,2.2,9.2,176,22,1.321,0.77,0.0,0.509,0.0,11.19,0.152630573525397,0.0132897642776341,0.0103079870343375,0.0673188961930089,15.726,0.194,59.55,21.91,17.42,14.675,0.319,14.67,0.315,13.981,0.174,15.541,0.539,3.371,0.1,6.2,178,22,1.56,0.81,0.005,0.558,0.001,14.13,0.1840059584923849,0.012686133680498,0.0097109083478985,0.0317397208111341,14.682,0.275,64.61,16.29,19.1,4940.922,0.131,22,0.5710361903032803,BB,1.313043101883629,0.6442995,0.1800718099737761,0.50227636,http://byw.tools/wiseview#ra=140.7931107&dec=12.2659108&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5429574617679111040,J092338.63-391959.42,140.910811,0.205931,-39.333301,0.241802,14.395,0.074,14.405,0.07,13.873,0.055,14.684,0.158,15.377,6.9,19.7,51,19,0.811,0.78,-0.01,0.344,0.001,10.4,0.3807158980269368,0.0344297462926586,0.0243538443901933,0.0235545550664368,14.356,0.077,50.0,9.62,38.46,14.345,0.219,14.319,0.211,13.839,0.131,14.932,0.421,5.113,0.6,8.3,52,19,1.093,0.72,0.026,0.561,0.002,9.63,0.4012872569988578,0.0395451639885387,0.0286532185023678,0.0101160484567382,14.304,0.212,67.31,13.46,19.23,4939.86,0.984,22,0.7065509470930948,BB,-16.688139932570195,0.55762756,15.434200461822629,0.6656739,http://byw.tools/wiseview#ra=140.9109698&dec=-39.3331733&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5248423170695337984,J092338.89-655404.20,140.912031,0.277705,-65.901157,0.285996,14.703,0.088,14.702,0.084,14.362,0.061,15.055,0.222,12.567,-79.9,17.7,692,23,0.693,0.98,0.001,0.509,0.009,11.53,0.0384842847503045,0.0031187636157445,0.0023385111780467,0.0105434211646533,14.722,0.094,59.12,24.36,15.1,14.794,0.317,14.792,0.317,13.709,0.133,15.672,0.542,3.307,-5.8,8.1,701,23,1.963,0.86,0.002,0.448,0.004,12.09,0.053176482308909,0.0042573680503314,0.0032720896266088,0.0131939339090278,14.786,0.303,69.09,14.96,15.81,4907.138,0.066,23,0.3594489598144599,BB,-2.037816007747014,0.32653603,3.2555869539238267,0.37203982,http://byw.tools/wiseview#ra=140.9120468&dec=-65.9011675&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5637228933452941696,J092410.49-265355.91,141.04354,0.117664,-26.898822,0.130765,13.551,0.043,13.552,0.041,13.351,0.035,13.711,0.083,25.789,13.0,31.2,322,22,0.36,0.91,-0.001,0.442,0.0,19.83,0.12279100080102,0.0059184166837636,0.0044103438359774,0.0218897582168417,13.536,0.049,62.02,10.09,23.44,13.462,0.109,13.445,0.101,13.026,0.061,13.815,0.424,10.56,2.6,17.7,325,22,0.789,0.86,0.017,0.469,0.001,12.97,0.0814850589938731,0.0060815806268939,0.0046566917000971,0.0121353926295389,13.436,0.11,62.61,11.87,21.96,4940.353,0.066,22,0.5223416350288296,BB,-19.226315301790187,0.33131072,-32.966064926098724,0.31591314,http://byw.tools/wiseview#ra=141.0436889&dec=-26.8988652&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5738554736749056128,J092430.42-114831.19,141.12666,0.038354,-11.808721,0.03993,10.827,0.019,10.828,0.018,10.769,0.014,10.871,0.031,59.411,34.8,75.1,295,22,0.102,0.93,-0.001,0.422,0.006,9.99,0.0727845564892273,0.0069021722816983,0.0052713797544112,0.0115635695730825,10.824,0.026,84.92,4.59,7.21,10.698,0.022,10.698,0.021,10.609,0.017,10.767,0.03,50.684,36.3,65.0,293,22,0.158,0.77,0.0,0.437,0.0,15.34,0.1152347929664041,0.0070279044395346,0.0052193431788753,0.0130365756136771,10.701,0.034,80.33,10.16,5.57,4940.489,0.066,22,0.1156980695347795,BB,-133.1814604195601,0.23005824,-73.30317916175748,0.20466997,http://byw.tools/wiseview#ra=141.1267681&dec=-11.8086644&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5313322806600518528,J092510.37-510752.46,141.293152,0.09522,-51.131259,0.10641,13.121,0.037,13.116,0.036,12.936,0.029,13.302,0.092,29.698,11.8,37.3,502,22,0.366,0.88,0.005,0.508,0.0,17.04,0.0707893189254565,0.00395013600231,0.0029483227751425,0.0108638055545693,13.124,0.041,49.71,25.73,21.66,12.962,0.074,12.964,0.072,12.595,0.049,13.251,0.182,15.023,1.7,22.0,510,22,0.656,0.95,-0.002,0.437,0.0,17.13,0.0782195641277412,0.0041948564012835,0.0030572057277509,0.0132189089948727,12.925,0.08,58.99,11.22,28.43,4737.755,0.066,22,0.2818618777956629,BB,8.165807963263804,0.11896742,44.3075813929142,0.106273726,http://byw.tools/wiseview#ra=141.2932146&dec=-51.1312401&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1039163458912998272,J092543.02+612013.56,141.429394,0.19537,61.337145,0.222775,14.38,0.069,14.375,0.066,14.135,0.053,14.64,0.119,16.147,9.1,20.3,336,21,0.505,0.94,0.005,0.525,0.006,10.93,0.0727841489278638,0.006313352044926,0.0047935811701759,0.0187777957660993,14.394,0.077,62.91,23.74,13.06,14.458,0.233,14.435,0.219,13.491,0.052,15.198,0.509,4.842,-12.2,21.0,333,21,1.707,0.98,0.023,0.447,0.001,12.25,0.0879910260231022,0.0070540661975891,0.0054821397390422,0.0349204221172922,14.462,0.231,65.88,16.62,16.32,4941.35,0.066,21,0.3090260742191657,BB,82.73380690106269,0.018426022,49.024426824063625,0.02328584,http://byw.tools/wiseview#ra=141.4292648&dec=61.3370992&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3837718755478031488,J092610.88-030329.05,141.545329,0.165423,-3.058071,0.186029,14.101,0.059,14.101,0.057,13.9,0.046,14.311,0.119,18.79,9.1,23.6,291,22,0.411,0.85,0.0,0.511,0.007,11.9,0.0860226114400765,0.0069093766424077,0.0052745575570764,0.0840779085299655,14.1,0.065,62.59,18.03,18.37,13.979,0.174,13.976,0.159,13.435,0.104,14.474,0.46,6.674,2.4,10.4,291,22,1.039,0.81,0.003,0.479,0.001,12.74,0.1031831172911341,0.0079475476658676,0.0061057933734637,0.0109485541622276,13.993,0.16,65.31,19.39,14.29,4940.676,0.13,22,0.2315707070727565,BB,10.241298947823685,0.7811679,-3.4415591392724805,0.66359067,http://byw.tools/wiseview#ra=141.5453285&dec=-3.0580701&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5630576063471796864,J092611.60-320550.54,141.54845,0.17012,-32.097375,0.19077,14.17,0.061,14.169,0.058,13.945,0.047,14.41,0.128,18.31,8.5,23.2,345,22,0.465,0.89,0.001,0.518,0.006,12.28,0.0765587422162503,0.0060135409191814,0.0045899546918842,0.1565660199242255,14.172,0.068,55.49,23.7,20.52,13.962,0.162,13.952,0.151,13.391,0.097,14.494,0.531,7.072,-13.0,11.2,331,22,1.103,0.84,0.01,0.491,0.004,11.14,0.079046285547261,0.0068526349306331,0.0052936646953425,0.037782570073744,13.988,0.158,57.8,21.97,15.9,4946.177,0.066,22,0.4293313660384403,BB,-14.651063423916405,0.17418715,3.8908734273883225,0.28967023,http://byw.tools/wiseview#ra=141.5483522&dec=-32.0973733&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5217515933194617344,J092707.77-743126.65,141.782316,0.159259,-74.524055,0.150025,13.834,0.05,13.832,0.048,13.623,0.038,14.03,0.164,22.134,6.6,28.4,708,22,0.407,0.96,0.002,0.486,0.002,12.67,0.0381238749884373,0.0028210128665304,0.0021014583162482,0.0236669715865391,13.825,0.056,60.08,15.02,20.7,13.98,0.161,13.974,0.147,13.456,0.091,14.473,0.504,7.227,-2.4,11.9,716,22,1.017,0.86,0.006,0.491,0.006,11.67,0.0385573977800164,0.0031546095610409,0.0024009377129505,0.0174617599032473,13.984,0.16,64.01,17.59,15.29,4920.975,0.066,22,0.2527413719107641,BB,-34.97348465152526,0.08342026,17.34559476006067,0.07323577,http://byw.tools/wiseview#ra=141.7823696&dec=-74.5240693&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
695448324410409728,J092712.02+284629.35,141.800081,0.358777,28.774911,0.404571,15.08,0.121,15.089,0.115,14.67,0.086,15.468,0.229,9.307,4.7,12.7,241,22,0.798,0.95,-0.009,0.475,0.001,12.47,0.1184062254109618,0.009215312408226,0.0070349650925403,0.0252769652621076,15.109,0.122,56.02,27.8,16.18,14.722,0.33,14.705,0.33,13.729,0.162,15.423,0.536,3.041,-0.7,6.7,239,22,1.694,0.95,0.017,0.424,0.002,12.03,0.1193790072555777,0.0093994271905634,0.0070937423176804,0.0109117427991599,14.703,0.285,72.2,11.62,15.35,4941.142,0.131,22,0.5644892203992102,BB,-14.647387762789048,0.098637246,-3.716945080643084,0.07665094,http://byw.tools/wiseview#ra=141.800098&dec=28.7748207&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5437503470901496832,J092757.19-344728.52,141.988301,0.252337,-34.791256,0.283834,14.663,0.088,14.657,0.083,14.377,0.06,15.03,0.25,12.792,4.4,18.1,346,22,0.653,0.94,0.006,0.571,0.004,10.51,0.0689131219930072,0.0061953407018055,0.0046719766109325,0.0136884796364153,14.647,0.092,56.82,19.6,21.88,14.662,0.281,14.641,0.273,13.741,0.131,15.389,0.54,3.908,-0.7,8.3,350,22,1.648,0.81,0.021,0.454,0.003,12.4,0.0854133705103562,0.0066613523111949,0.0051164880633582,0.0303452252159913,14.641,0.272,66.48,12.22,20.74,4941.145,0.066,22,0.3489546087581708,BB,6.393001361807973,0.38476205,-3.052033165990715,0.43594742,http://byw.tools/wiseview#ra=141.9883073&dec=-34.791256&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5215885632332238976,J092836.35-754443.68,142.151546,0.158984,-75.745458,0.147328,13.945,0.053,13.942,0.051,13.696,0.04,14.135,0.096,20.928,11.3,27.1,673,22,0.439,0.95,0.003,0.44,0.01,12.36,0.0377809731107832,0.0028993202912972,0.0021887520857241,0.0115318349035489,13.938,0.059,62.22,14.19,18.12,13.835,0.142,13.827,0.13,13.359,0.078,14.331,0.487,8.145,0.6,13.8,689,22,0.972,0.92,0.008,0.519,0.005,12.11,0.039886570149543,0.0031278774662567,0.0023709250882013,0.053031383223468,13.831,0.144,60.81,18.54,17.42,4919.911,0.066,22,0.2260024477104969,BB,14.748623534276591,0.1390448,-4.519720121381984,0.12542279,http://byw.tools/wiseview#ra=142.1514734&dec=-75.7454662&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5219215228420645248,J092907.02-713353.84,142.278643,0.278077,-71.564735,0.270447,14.668,0.086,14.667,0.082,14.295,0.057,15.031,0.207,13.072,5.2,19.0,669,23,0.736,0.98,0.001,0.495,0.002,12.02,0.0421087411150992,0.0033563083901989,0.0025594959364362,0.0376580468321603,14.658,0.092,54.55,19.65,23.9,14.758,0.3,14.743,0.3,13.609,0.14,15.62,0.532,3.607,-1.3,7.7,679,23,2.011,0.96,0.015,0.436,0.009,11.13,0.0463895486266353,0.0040323647865798,0.0031006106013505,0.022196634201914,14.671,0.293,69.79,7.04,22.73,4911.997,0.066,23,0.5062246218593799,BB,-294.7665920603052,0.02520236,344.2024756846654,0.022965252,http://byw.tools/wiseview#ra=142.279247&dec=-71.5649544&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5410351546656270336,J092922.78-474341.36,142.344929,0.202343,-47.728149,0.233601,14.321,0.072,14.322,0.07,14.017,0.054,14.612,0.157,15.464,6.9,20.1,215,22,0.595,0.96,-0.001,0.487,0.0,13.34,0.1322129923025396,0.009484082258893,0.0072001636330577,0.0104161693228963,14.312,0.074,52.29,22.02,24.31,14.376,0.235,14.371,0.216,13.584,0.124,15.158,0.501,4.949,0.5,8.8,213,22,1.574,0.93,0.005,0.5,0.001,10.24,0.1428476770859689,0.0134667624288747,0.0104240877652925,0.0103524371581459,14.367,0.217,64.68,15.14,17.89,4739.877,0.131,22,0.3118755917630399,BB,-10.59200271882077,0.4630203,5.656326075317262,0.4884535,http://byw.tools/wiseview#ra=142.3449058&dec=-47.7281553&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5423333892758214656,J092954.10-443431.67,142.475399,0.19878,-44.575436,0.225346,14.313,0.07,14.306,0.067,14.023,0.051,14.591,0.141,15.862,7.7,21.2,420,22,0.568,0.76,0.007,0.502,0.0,14.9,0.076403798143221,0.0049498810162352,0.0037571216180597,0.6172601630467384,14.317,0.074,55.69,22.27,21.56,14.39,0.231,14.369,0.218,13.518,0.112,15.048,0.515,4.971,-0.1,9.7,417,22,1.53,1.0,0.021,0.444,0.001,13.18,0.0790583062283944,0.0058212876310012,0.0044534632855276,0.0109269435549294,14.31,0.22,59.24,11.14,28.44,4940.121,0.066,22,0.3206949040366837,BB,-4.900437037703823,0.4894202,2.90743407528416,0.5952876,http://byw.tools/wiseview#ra=142.4753994&dec=-44.5754628&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5738621154122674944,J092955.03-112354.49,142.479273,0.136077,-11.398509,0.153901,13.84,0.05,13.834,0.048,13.646,0.04,14.023,0.128,22.026,8.5,26.9,286,22,0.377,0.77,0.006,0.501,0.004,12.24,0.0832810108697366,0.0065836791286671,0.0050334851153463,0.0219498787121565,13.833,0.057,67.24,12.76,18.62,13.691,0.135,13.693,0.125,13.079,0.078,14.115,0.345,8.455,-0.9,13.9,281,22,1.036,1.0,-0.002,0.407,0.001,13.06,0.1137327682770542,0.0084883452064955,0.0065134248585137,0.0139329152252961,13.674,0.13,62.07,15.86,18.97,4940.332,0.129,22,0.2601544807255659,BB,-34.78589561410034,0.4715863,6.002223043229497,0.41513795,http://byw.tools/wiseview#ra=142.47931&dec=-11.3984685&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5251017708912914048,J093015.10-614505.87,142.562897,0.106447,-61.751626,0.113809,13.358,0.039,13.356,0.038,13.209,0.031,13.519,0.069,27.897,15.8,35.1,629,23,0.31,0.82,0.002,0.526,0.0,15.57,0.0551432263870315,0.0033438028704647,0.0024885772537027,0.01313874837741,13.351,0.045,59.06,16.25,22.97,13.223,0.088,13.218,0.083,12.791,0.058,13.539,0.379,12.932,1.1,18.6,626,23,0.748,0.91,0.005,0.429,0.004,11.61,0.0451675216071386,0.00364268363387,0.0027209173698794,0.0245683340860115,13.203,0.094,60.78,12.97,24.06,4904.792,0.066,23,0.1696642850273534,BB,-20.76881307030586,0.23058547,8.057259248999896,0.16151717,http://byw.tools/wiseview#ra=142.562921&dec=-61.7516316&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5299207619934429696,J093025.29-605456.81,142.605354,0.03348,-60.915789,0.036365,10.409,0.017,10.413,0.017,10.305,0.014,10.49,0.027,63.108,40.0,77.4,645,23,0.185,0.84,-0.004,0.416,0.0,19.75,0.0605666559659721,0.002779585607764,0.0020272609936034,0.0132112314342937,10.411,0.026,74.09,15.09,9.15,10.418,0.019,10.419,0.019,10.315,0.016,10.499,0.029,56.315,38.0,68.1,644,23,0.184,0.92,-0.001,0.435,0.0,21.15,0.0723507438801162,0.0030313495434494,0.0021787754564968,0.0130488285155913,10.418,0.032,78.51,10.67,8.99,4903.568,0.066,23,0.0747543415458651,BB,-11.151299422050178,0.050720464,-7.306739482055156,0.04523114,http://byw.tools/wiseview#ra=142.605368&dec=-60.9157798&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
5312978831263492736,J093039.31-503800.00,142.664012,0.336315,-50.63326,0.372902,14.79,0.108,14.799,0.101,14.43,0.068,15.231,0.165,10.526,6.6,16.0,62,16,0.801,0.9,-0.009,0.539,0.0,10.25,0.3765259153756066,0.036326712160728,0.0283151017782516,0.0348279138412849,14.771,0.1,51.61,22.58,25.81,14.843,0.344,14.882,0.344,14.181,0.178,15.418,0.512,3.116,0.9,6.1,61,16,1.237,0.86,-0.039,0.433,0.005,8.54,0.3854147813014798,0.0444236281075059,0.034899795848192,0.0138723768424337,14.787,0.316,77.42,8.06,12.9,4730.59,0.329,22,0.744912952420085,BB,-111.32309088932152,0.39372724,14.743260150873738,0.39794838,http://byw.tools/wiseview#ra=142.663783&dec=-50.6333341&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
